grain_week,crop_year,week_ending_date,worksheet,metric,period,grain,grade,region,Ktonnes
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Current Week,Chick Peas,,Saskatchewan,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Current Week,Chick Peas,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Current Week,Chick Peas,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Wheat,,Manitoba,11.6
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Wheat,,Saskatchewan,41.5
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Wheat,,Alberta,1.1
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Wheat,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Oats,,Manitoba,5.5
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Oats,,Saskatchewan,17.4
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Oats,,Alberta,3.3
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Oats,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Flaxseed,,Manitoba,0.4
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Flaxseed,,Saskatchewan,1.8
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Flaxseed,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Flaxseed,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Canola,,Manitoba,65.0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Canola,,Saskatchewan,151.7
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Canola,,Alberta,76.0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Canola,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Peas,,Manitoba,0.5
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Peas,,Saskatchewan,9.4
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Peas,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Peas,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Corn,,Manitoba,17.2
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Corn,,Saskatchewan,0.9
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Corn,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Corn,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Amber Durum,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Amber Durum,,Saskatchewan,0.2
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Amber Durum,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Amber Durum,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Barley,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Barley,,Saskatchewan,14.6
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Barley,,Alberta,14.3
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Barley,,British Columbia,1.0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Rye,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Rye,,Saskatchewan,2.0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Rye,,Alberta,1.2
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Rye,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Soybeans,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Soybeans,,Saskatchewan,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Soybeans,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Soybeans,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Beans,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Beans,,Saskatchewan,0.8
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Beans,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Beans,,British Columbia,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Chick Peas,,Manitoba,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Chick Peas,,Saskatchewan,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Chick Peas,,Alberta,0
4,2021-2022,29/08/2021,Process,Provincial Deliveries,Crop Year,Chick Peas,,British Columbia,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Primary Elevators,"1,048.5"
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Primary Elevators,212.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Primary Elevators,239.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Primary Elevators,313.7
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Primary Elevators,14.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Primary Elevators,19.9
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Primary Elevators,133.7
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Primary Elevators,11.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Primary Elevators,471.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Primary Elevators,8.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Primary Elevators,12.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Primary Elevators,4.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Primary Elevators,7.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Primary Elevators,171.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Primary Elevators,25.8
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Process Elevators,29.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Process Elevators,0.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Process Elevators,50.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Process Elevators,48.7
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Process Elevators,3.9
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Process Elevators,0.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Process Elevators,146.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Process Elevators,31.7
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Process Elevators,7.8
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Process Elevators,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Vancouver,131.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Vancouver,48.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Vancouver,6.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Vancouver,19.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Vancouver,2.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Vancouver,1.5
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Vancouver,103.5
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Vancouver,2.5
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Vancouver,99.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Vancouver,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Vancouver,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Vancouver,0.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Vancouver,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Vancouver,2.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Vancouver,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Prince Rupert,13.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Prince Rupert,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Churchill,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Thunder Bay,242.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Thunder Bay,103.8
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Thunder Bay,43.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Thunder Bay,7.0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Thunder Bay,0.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Thunder Bay,5.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Thunder Bay,3.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Thunder Bay,0.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Thunder Bay,0.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Thunder Bay,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,Bay & Lakes,317.1
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,Bay & Lakes,26.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,Bay & Lakes,4.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,Bay & Lakes,0.7
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,Bay & Lakes,2.5
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,Bay & Lakes,32.9
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,Bay & Lakes,40.9
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,Bay & Lakes,2.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,Bay & Lakes,26.8
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,Bay & Lakes,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Wheat,,St. Lawrence,505.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Amber Durum,,St. Lawrence,148.6
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Oats,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Barley,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Rye,,St. Lawrence,3.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Flaxseed,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canola,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Soybeans,,St. Lawrence,17.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Peas,,St. Lawrence,0.3
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Corn,,St. Lawrence,37.4
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Canaryseed,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Mustard Seed,,St. Lawrence,0.2
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Beans,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Lentils,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,Commercial Stocks,Current Week,Chick Peas,,St. Lawrence,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Wheat,,Lake Vessels,50.7
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Amber Durum,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Oats,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Barley,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Rye,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Flaxseed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Canola,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Soybeans,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Peas,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Corn,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Canaryseed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Mustard Seed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Beans,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Lentils,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Current Week,Chick Peas,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Wheat,,Lake Vessels,112.7
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Amber Durum,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Oats,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Barley,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Rye,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Flaxseed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Canola,,Lake Vessels,7.6
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Soybeans,,Lake Vessels,12.6
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Peas,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Corn,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Canaryseed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Mustard Seed,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Beans,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Lentils,,Lake Vessels,0
4,2021-2022,29/08/2021,Summary,In-Transit,Week Ago,Chick Peas,,Lake Vessels,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Wheat,,Manitoba,3.5
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Wheat,,Saskatchewan,1.7
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Wheat,,Alberta,5.0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Wheat,,British Columbia,0.8
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Barley,,Manitoba,4.8
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Barley,,Saskatchewan,89.1
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Barley,,Alberta,46.5
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Barley,,British Columbia,2.6
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Peas,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Peas,,Saskatchewan,0.1
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Peas,,Alberta,0.6
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Peas,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Lentils,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Lentils,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Lentils,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Current Week,Lentils,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Wheat,,Manitoba,0.7
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Wheat,,Saskatchewan,4.3
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Wheat,,Alberta,3.7
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Wheat,,British Columbia,0.3
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Barley,,Manitoba,0.9
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Barley,,Saskatchewan,60.9
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Barley,,Alberta,9.5
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Barley,,British Columbia,4.3
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Peas,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Peas,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Peas,,Alberta,0.2
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Peas,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Lentils,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Lentils,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Lentils,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Current Week,Lentils,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Wheat,,Manitoba,4.6
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Wheat,,Saskatchewan,6.6
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Wheat,,Alberta,13.1
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Wheat,,British Columbia,4.6
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Oats,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Oats,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Oats,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Oats,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Barley,,Manitoba,17.2
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Barley,,Saskatchewan,257.8
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Barley,,Alberta,127.8
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Barley,,British Columbia,5.4
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Peas,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Peas,,Saskatchewan,0.2
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Peas,,Alberta,0.7
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Peas,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Lentils,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Lentils,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Lentils,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Lentils,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Amber Durum,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Amber Durum,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Amber Durum,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Deliveries,Crop Year,Amber Durum,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Wheat,,Manitoba,9.2
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Wheat,,Saskatchewan,20.2
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Wheat,,Alberta,19.9
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Wheat,,British Columbia,1.5
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Oats,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Oats,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Oats,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Oats,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Barley,,Manitoba,4.1
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Barley,,Saskatchewan,103.9
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Barley,,Alberta,24.6
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Barley,,British Columbia,5.1
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Peas,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Peas,,Saskatchewan,0.2
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Peas,,Alberta,0.2
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Peas,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Lentils,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Lentils,,Saskatchewan,0.1
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Lentils,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Lentils,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Amber Durum,,Manitoba,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Amber Durum,,Saskatchewan,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Amber Durum,,Alberta,0
5,2021-2022,05/09/2021,Feed Grains,Shipments,Crop Year,Amber Durum,,British Columbia,0
5,2021-2022,05/09/2021,Feed Grains Shipment Distribution,Feed Grain Shipment Distribution,Current Week,Wheat,,Canadian Domestic,5.9
5,2021-2022,05/09/2021,Feed Grains Shipment Distribution,Feed Grain Shipment Distribution,Current Week,Wheat,,Process Elevators,0.9
5,2021-2022,05/09/2021,Feed Grains Shipment Distribution,Feed Grain Shipment Distribution,Current Week,Wheat,,Pacific,0.9
