Date,Date_Str,Commodity_Norm,Crop_Year,CY_Month,Beginning Stocks,Production,Imports,Food,Industrial,Crush,FSR,Exports,Ending Stocks,Planted_MLN_AC,Harvested_MLN_AC,Yield_BU_AC,Is_Anchor,Source,Data_Type,CHECK
2001-10-01,2001-10-01,Canola,2001,3,5490.3544999999995,0.0,0.0,0.0,,191.1,116.27275000000013,0.0,5182.981749999999,,,,False,CMFT_Engine,Balanced,0.0
2001-11-01,2001-11-01,Canola,2001,4,5182.981749999999,0.0,0.0,0.0,,191.1,116.27275000000013,0.0,4875.608999999999,,,,False,CMFT_Engine,Balanced,0.0
2001-12-01,2001-12-01,Canola,2001,5,4875.608999999999,0.0,0.0,0.0,,191.1,116.27275000000013,0.0,4568.236249999998,,,,False,CMFT_Engine,Balanced,0.0
2002-01-01,2002-01-01,Canola,2001,6,4568.236249999998,0.0,21.822,0.0,,191.1,116.27275000000013,146.16700000000003,4136.518499999998,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2002-02-01,2002-02-01,Canola,2001,7,4136.518499999998,0.0,15.629000000000001,0.0,,191.1,116.27275000000013,261.216,3583.5587499999983,,,,False,CMFT_Engine,Balanced,0.0
2002-03-01,2002-03-01,Canola,2001,8,3583.5587499999983,0.0,15.234,0.0,,191.1,116.27275000000013,189.921,3101.498999999998,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2002-04-01,2002-04-01,Canola,2001,9,3101.498999999998,0.0,15.703,0.0,,191.1,116.27275000000013,134.692,2675.137249999998,,,,False,CMFT_Engine,Balanced,0.0
2002-05-01,2002-05-01,Canola,2001,10,2675.137249999998,0.0,5.267,0.0,,191.1,116.27275000000013,196.44600000000003,2176.5854999999974,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2002-06-01,2002-06-01,Canola,2001,11,2176.5854999999974,0.0,9.922,0.0,,191.1,116.27275000000013,184.32000000000002,1694.8147499999973,,,,False,CMFT_Engine,Balanced,2.2737367544323206e-13
2002-07-01,2002-07-01,Canola,2001,12,1694.8147499999973,0.0,15.03,0.0,,191.1,116.27275000000013,152.872,1249.6,,,,True,CMFT_Engine,Balanced,-2.7284841053187847e-12
2002-08-01,2002-08-01,Canola,2002,1,1249.6,4520.5,12.638,0.0,,185.40833333333333,39.0915833333334,110.128,5448.110083333333,9.5798,8.9648,22.233641157638765,False,CMFT_Engine,Balanced,0.0
2002-09-01,2002-09-01,Canola,2002,2,5448.110083333333,0.0,31.983999999999998,0.0,,185.40833333333333,39.0915833333334,76.54499999999999,5179.049166666667,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2002-10-01,2002-10-01,Canola,2002,3,5179.049166666667,0.0,33.512,0.0,,185.40833333333333,39.0915833333334,302.921,4685.1402499999995,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2002-11-01,2002-11-01,Canola,2002,4,4685.1402499999995,0.0,22.019,0.0,,185.40833333333333,39.0915833333334,271.653,4211.006333333333,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2002-12-01,2002-12-01,Canola,2002,5,4211.006333333333,0.0,27.902,0.0,,185.40833333333333,39.0915833333334,250.428,3763.9804166666663,,,,False,CMFT_Engine,Balanced,0.0
2003-01-01,2003-01-01,Canola,2002,6,3763.9804166666663,0.0,23.524,0.0,,185.40833333333333,39.0915833333334,121.786,3441.2184999999995,,,,False,CMFT_Engine,Balanced,0.0
2003-02-01,2003-02-01,Canola,2002,7,3441.2184999999995,0.0,16.884,0.0,,185.40833333333333,39.0915833333334,172.51699999999997,3061.085583333333,,,,False,CMFT_Engine,Balanced,0.0
2003-03-01,2003-03-01,Canola,2002,8,3061.085583333333,0.0,9.940000000000001,0.0,,185.40833333333333,39.0915833333334,246.01100000000002,2600.5146666666665,,,,False,CMFT_Engine,Balanced,0.0
2003-04-01,2003-04-01,Canola,2002,9,2600.5146666666665,0.0,19.136,0.0,,185.40833333333333,39.0915833333334,178.53900000000002,2216.6117499999996,,,,False,CMFT_Engine,Balanced,0.0
2003-05-01,2003-05-01,Canola,2002,10,2216.6117499999996,0.0,15.255999999999998,0.0,,185.40833333333333,39.0915833333334,223.581,1783.7868333333327,,,,False,CMFT_Engine,Balanced,2.2737367544323206e-13
2003-06-01,2003-06-01,Canola,2002,11,1783.7868333333327,0.0,9.471,0.0,,185.40833333333333,39.0915833333334,242.753,1326.0049166666658,,,,False,CMFT_Engine,Balanced,2.2737367544323206e-13
2003-07-01,2003-07-01,Canola,2002,12,1326.0049166666658,0.0,17.336000000000002,0.0,,185.40833333333333,39.0915833333334,224.64100000000002,894.2,,,,True,CMFT_Engine,Balanced,-9.094947017729282e-13
2003-08-01,2003-08-01,Canola,2003,1,894.2,6771.2,18.828000000000003,0.0,,282.46666666666664,12.274083333333266,211.528,7177.95925,11.7022,11.5872,25.766288318144163,False,CMFT_Engine,Balanced,0.0
2003-09-01,2003-09-01,Canola,2003,2,7177.95925,0.0,36.593,0.0,,282.46666666666664,12.274083333333266,298.391,6621.420499999999,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2003-10-01,2003-10-01,Canola,2003,3,6621.420499999999,0.0,24.013,0.0,,282.46666666666664,12.274083333333266,515.689,5835.003749999999,,,,False,CMFT_Engine,Balanced,0.0
2003-11-01,2003-11-01,Canola,2003,4,5835.003749999999,0.0,28.410999999999998,0.0,,282.46666666666664,12.274083333333266,492.86400000000003,5075.809999999999,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2003-12-01,2003-12-01,Canola,2003,5,5075.809999999999,0.0,31.635,0.0,,282.46666666666664,12.274083333333266,315.16700000000003,4497.5372499999985,,,,False,CMFT_Engine,Balanced,0.0
2004-01-01,2004-01-01,Canola,2003,6,4497.5372499999985,0.0,28.523,0.0,,282.46666666666664,12.274083333333266,237.938,3993.381499999999,,,,False,CMFT_Engine,Balanced,-4.547473508864641e-13
2004-02-01,2004-02-01,Canola,2003,7,3993.381499999999,0.0,21.650000000000002,0.0,,282.46666666666664,12.274083333333266,244.574,3475.716749999999,,,,False,CMFT_Engine,Balanced,0.0
2004-03-01,2004-03-01,Canola,2003,8,3475.716749999999,0.0,19.266,0.0,,282.46666666666664,12.274083333333266,341.281,2858.9609999999993,,,,False,CMFT_Engine,Balanced,0.0
2004-04-01,2004-04-01,Canola,2003,9,2858.9609999999993,0.0,14.658,0.0,,282.46666666666664,12.274083333333266,238.947,2339.931249999999,,,,False,CMFT_Engine,Balanced,0.0
2004-05-01,2004-05-01,Canola,2003,10,2339.931249999999,0.0,5.384,0.0,,282.46666666666664,12.274083333333266,279.388,1771.1864999999993,,,,False,CMFT_Engine,Balanced,0.0
2004-06-01,2004-06-01,Canola,2003,11,1771.1864999999993,0.0,6.6129999999999995,0.0,,282.46666666666664,12.274083333333266,295.363,1187.6957499999994,,,,False,CMFT_Engine,Balanced,0.0
2004-07-01,2004-07-01,Canola,2003,12,1187.6957499999994,0.0,7.058,0.0,,282.46666666666664,12.274083333333266,291.413,608.6,,,,True,CMFT_Engine,Balanced,-5.684341886080801e-13
2004-08-01,2004-08-01,Canola,2004,1,608.6,7673.6,8.822000000000001,0.0,,252.57500000000002,23.29458333333351,184.774,7830.378416666667,12.8946,12.0266,28.13332180333594,False,CMFT_Engine,Balanced,0.0
2004-09-01,2004-09-01,Canola,2004,2,7830.378416666667,0.0,32.176,0.0,,252.57500000000002,23.29458333333351,101.71000000000001,7484.974833333335,,,,False,CMFT_Engine,Balanced,0.0
2004-10-01,2004-10-01,Canola,2004,3,7484.974833333335,0.0,13.886,0.0,,252.57500000000002,23.29458333333351,595.667,6627.3242500000015,,,,False,CMFT_Engine,Balanced,0.0
2004-11-01,2004-11-01,Canola,2004,4,6627.3242500000015,0.0,7.898000000000001,0.0,,252.57500000000002,23.29458333333351,460.283,5899.069666666668,,,,False,CMFT_Engine,Balanced,0.0
2004-12-01,2004-12-01,Canola,2004,5,5899.069666666668,0.0,8.707,0.0,,252.57500000000002,23.29458333333351,316.03700000000003,5315.870083333335,,,,False,CMFT_Engine,Balanced,0.0
2005-01-01,2005-01-01,Canola,2004,6,5315.870083333335,0.0,3.428,0.0,,252.57500000000002,23.29458333333351,215.275,4828.153500000001,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2005-02-01,2005-02-01,Canola,2004,7,4828.153500000001,0.0,3.6300000000000003,0.0,,252.57500000000002,23.29458333333351,224.963,4330.950916666668,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2005-03-01,2005-03-01,Canola,2004,8,4330.950916666668,0.0,6.9399999999999995,0.0,,252.57500000000002,23.29458333333351,313.013,3749.008333333334,,,,False,CMFT_Engine,Balanced,0.0
2005-04-01,2005-04-01,Canola,2004,9,3749.008333333334,0.0,5.767,0.0,,252.57500000000002,23.29458333333351,287.774,3191.1317500000005,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2005-05-01,2005-05-01,Canola,2004,10,3191.1317500000005,0.0,7.385,0.0,,252.57500000000002,23.29458333333351,201.374,2721.2731666666673,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2005-06-01,2005-06-01,Canola,2004,11,2721.2731666666673,0.0,4.564,0.0,,252.57500000000002,23.29458333333351,379.36,2070.607583333334,,,,False,CMFT_Engine,Balanced,0.0
2005-07-01,2005-07-01,Canola,2004,12,2070.607583333334,0.0,4.380000000000001,0.0,,252.57500000000002,23.29458333333351,212.518,1586.6,,,,True,CMFT_Engine,Balanced,4.547473508864641e-13
2005-08-01,2005-08-01,Canola,2005,1,1586.6,9483.3,8.994,0.0,,285.21666666666664,30.76908333333328,312.173,10450.735250000002,13.2696,12.7886,32.69649572666281,False,CMFT_Engine,Balanced,-1.8189894035458565e-12
2005-09-01,2005-09-01,Canola,2005,2,10450.735250000002,0.0,26.461000000000002,0.0,,285.21666666666664,30.76908333333328,242.812,9918.398500000001,,,,False,CMFT_Engine,Balanced,0.0
2005-10-01,2005-10-01,Canola,2005,3,9918.398500000001,0.0,12.913,0.0,,285.21666666666664,30.76908333333328,587.031,9028.294750000003,,,,False,CMFT_Engine,Balanced,-1.8189894035458565e-12
2005-11-01,2005-11-01,Canola,2005,4,9028.294750000003,0.0,9.540999999999999,0.0,,285.21666666666664,30.76908333333328,451.328,8270.522000000003,,,,False,CMFT_Engine,Balanced,0.0
2005-12-01,2005-12-01,Canola,2005,5,8270.522000000003,0.0,8.336,0.0,,285.21666666666664,30.76908333333328,573.591,7389.281250000002,,,,False,CMFT_Engine,Balanced,0.0
2006-01-01,2006-01-01,Canola,2005,6,7389.281250000002,0.0,11.508,0.0,,285.21666666666664,30.76908333333328,354.796,6730.0075000000015,,,,False,CMFT_Engine,Balanced,0.0
2006-02-01,2006-02-01,Canola,2005,7,6730.0075000000015,0.0,10.632000000000001,0.0,,285.21666666666664,30.76908333333328,441.02799999999996,5983.625750000001,,,,False,CMFT_Engine,Balanced,0.0
2006-03-01,2006-03-01,Canola,2005,8,5983.625750000001,0.0,13.18,0.0,,285.21666666666664,30.76908333333328,610.963,5069.857000000001,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2006-04-01,2006-04-01,Canola,2005,9,5069.857000000001,0.0,5.304,0.0,,285.21666666666664,30.76908333333328,453.897,4305.27825,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2006-05-01,2006-05-01,Canola,2005,10,4305.27825,0.0,5.771,0.0,,285.21666666666664,30.76908333333328,552.746,3442.3175000000006,,,,False,CMFT_Engine,Balanced,-4.547473508864641e-13
2006-06-01,2006-06-01,Canola,2005,11,3442.3175000000006,0.0,12.254,0.0,,285.21666666666664,30.76908333333328,306.77,2831.8157500000007,,,,False,CMFT_Engine,Balanced,0.0
2006-07-01,2006-07-01,Canola,2005,12,2831.8157500000007,0.0,14.642000000000001,0.0,,285.21666666666664,30.76908333333328,523.472,2007.0,,,,True,CMFT_Engine,Balanced,6.821210263296962e-13
2006-08-01,2006-08-01,Canola,2006,1,2007.0,9000.3,17.404999999999998,0.0,,298.21666666666664,32.41508333333335,424.326,10269.74725,13.055339,12.9438,30.65913624669726,False,CMFT_Engine,Balanced,0.0
2006-09-01,2006-09-01,Canola,2006,2,10269.74725,0.0,22.032999999999998,0.0,,298.21666666666664,32.41508333333335,565.646,9395.5025,,,,False,CMFT_Engine,Balanced,-1.8189894035458565e-12
2006-10-01,2006-10-01,Canola,2006,3,9395.5025,0.0,13.100999999999999,0.0,,298.21666666666664,32.41508333333335,534.336,8543.635750000001,,,,False,CMFT_Engine,Balanced,0.0
2006-11-01,2006-11-01,Canola,2006,4,8543.635750000001,0.0,17.268,0.0,,298.21666666666664,32.41508333333335,435.171,7795.1010000000015,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2006-12-01,2006-12-01,Canola,2006,5,7795.1010000000015,0.0,19.695999999999998,0.0,,298.21666666666664,32.41508333333335,348.661,7135.504250000002,,,,False,CMFT_Engine,Balanced,0.0
2007-01-01,2007-01-01,Canola,2006,6,7135.504250000002,0.0,24.284999999999997,0.0,,298.21666666666664,32.41508333333335,528.273,6300.884500000002,,,,False,CMFT_Engine,Balanced,0.0
2007-02-01,2007-02-01,Canola,2006,7,6300.884500000002,0.0,13.13,0.0,,298.21666666666664,32.41508333333335,362.078,5621.304750000002,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2007-03-01,2007-03-01,Canola,2006,8,5621.304750000002,0.0,19.571,0.0,,298.21666666666664,32.41508333333335,498.142,4812.102000000002,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2007-04-01,2007-04-01,Canola,2006,9,4812.102000000002,0.0,11.016,0.0,,298.21666666666664,32.41508333333335,378.435,4114.051250000001,,,,False,CMFT_Engine,Balanced,0.0
2007-05-01,2007-05-01,Canola,2006,10,4114.051250000001,0.0,16.395,0.0,,298.21666666666664,32.41508333333335,522.484,3277.330500000002,,,,False,CMFT_Engine,Balanced,0.0
2007-06-01,2007-06-01,Canola,2006,11,3277.330500000002,0.0,12.272,0.0,,298.21666666666664,32.41508333333335,394.49199999999996,2564.478750000002,,,,False,CMFT_Engine,Balanced,0.0
2007-07-01,2007-07-01,Canola,2006,12,2564.478750000002,0.0,16.839,0.0,,298.21666666666664,32.41508333333335,468.086,1782.6,,,,True,CMFT_Engine,Balanced,2.0463630789890885e-12
2007-08-01,2007-08-01,Canola,2007,1,1782.6,9611.1,14.908999999999999,0.0,,345.3666666666666,13.204166666666728,454.134,10595.904166666667,15.771,15.649,27.080160185954373,False,CMFT_Engine,Balanced,0.0
2007-09-01,2007-09-01,Canola,2007,2,10595.904166666667,0.0,20.396,0.0,,345.3666666666666,13.204166666666728,501.447,9756.282333333334,,,,False,CMFT_Engine,Balanced,0.0
2007-10-01,2007-10-01,Canola,2007,3,9756.282333333334,0.0,16.804,0.0,,345.3666666666666,13.204166666666728,446.035,8968.480500000001,,,,False,CMFT_Engine,Balanced,0.0
2007-11-01,2007-11-01,Canola,2007,4,8968.480500000001,0.0,14.870000000000001,0.0,,345.3666666666666,13.204166666666728,413.339,8211.44066666667,,,,False,CMFT_Engine,Balanced,0.0
2007-12-01,2007-12-01,Canola,2007,5,8211.44066666667,0.0,21.560000000000002,0.0,,345.3666666666666,13.204166666666728,434.68,7439.749833333335,,,,False,CMFT_Engine,Balanced,0.0
2008-01-01,2008-01-01,Canola,2007,6,7439.749833333335,0.0,18.240000000000002,0.0,,345.3666666666666,13.204166666666728,565.795,6533.624000000002,,,,False,CMFT_Engine,Balanced,0.0
2008-02-01,2008-02-01,Canola,2007,7,6533.624000000002,0.0,12.955,0.0,,345.3666666666666,13.204166666666728,582.547,5605.461166666669,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2008-03-01,2008-03-01,Canola,2007,8,5605.461166666669,0.0,17.387,0.0,,345.3666666666666,13.204166666666728,657.934,4606.343333333336,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2008-04-01,2008-04-01,Canola,2007,9,4606.343333333336,0.0,15.408,0.0,,345.3666666666666,13.204166666666728,461.69800000000004,3801.482500000003,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2008-05-01,2008-05-01,Canola,2007,10,3801.482500000003,0.0,6.4079999999999995,0.0,,345.3666666666666,13.204166666666728,452.53700000000003,2996.7826666666692,,,,False,CMFT_Engine,Balanced,-4.547473508864641e-13
2008-06-01,2008-06-01,Canola,2007,11,2996.7826666666692,0.0,11.311,0.0,,345.3666666666666,13.204166666666728,474.133,2175.389833333336,,,,False,CMFT_Engine,Balanced,0.0
2008-07-01,2008-07-01,Canola,2007,12,2175.389833333336,0.0,8.567,0.0,,345.3666666666666,13.204166666666728,363.88599999999997,1461.5,,,,True,CMFT_Engine,Balanced,2.7284841053187847e-12
2008-08-01,2008-08-01,Canola,2008,1,1461.5,12644.9,3.412,0.0,,356.6583333333333,8.801416666666682,470.34499999999997,13274.007249999999,16.1632,16.052,34.7336938231996,False,CMFT_Engine,Balanced,1.8189894035458565e-12
2008-09-01,2008-09-01,Canola,2008,2,13274.007249999999,0.0,14.747,0.0,,356.6583333333333,8.801416666666682,593.405,12329.889499999997,,,,False,CMFT_Engine,Balanced,0.0
2008-10-01,2008-10-01,Canola,2008,3,12329.889499999997,0.0,16.832,0.0,,356.6583333333333,8.801416666666682,716.4499999999999,11264.811749999997,,,,False,CMFT_Engine,Balanced,0.0
2008-11-01,2008-11-01,Canola,2008,4,11264.811749999997,0.0,7.843000000000001,0.0,,356.6583333333333,8.801416666666682,722.78,10184.414999999997,,,,False,CMFT_Engine,Balanced,0.0
2008-12-01,2008-12-01,Canola,2008,5,10184.414999999997,0.0,5.716,0.0,,356.6583333333333,8.801416666666682,606.513,9218.158249999997,,,,False,CMFT_Engine,Balanced,0.0
2009-01-01,2009-01-01,Canola,2008,6,9218.158249999997,0.0,4.74,0.0,,356.6583333333333,8.801416666666682,505.087,8352.351499999995,,,,False,CMFT_Engine,Balanced,1.8189894035458565e-12
2009-02-01,2009-02-01,Canola,2008,7,8352.351499999995,0.0,6.960000000000001,0.0,,356.6583333333333,8.801416666666682,628.35,7365.501749999994,,,,False,CMFT_Engine,Balanced,0.0
2009-03-01,2009-03-01,Canola,2008,8,7365.501749999994,0.0,10.559000000000001,0.0,,356.6583333333333,8.801416666666682,682.419,6328.181999999993,,,,False,CMFT_Engine,Balanced,0.0
2009-04-01,2009-04-01,Canola,2008,9,6328.181999999993,0.0,11.33,0.0,,356.6583333333333,8.801416666666682,886.93,5087.122249999993,,,,False,CMFT_Engine,Balanced,0.0
2009-05-01,2009-05-01,Canola,2008,10,5087.122249999993,0.0,4.8,0.0,,356.6583333333333,8.801416666666682,667.515,4058.9474999999934,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2009-06-01,2009-06-01,Canola,2008,11,4058.9474999999934,0.0,15.828,0.0,,356.6583333333333,8.801416666666682,857.088,2852.227749999993,,,,False,CMFT_Engine,Balanced,4.547473508864641e-13
2009-07-01,2009-07-01,Canola,2008,12,2852.227749999993,0.0,17.756,0.0,,356.6583333333333,8.801416666666682,561.024,1943.5,,,,True,CMFT_Engine,Balanced,-6.821210263296962e-12
2009-08-01,2009-08-01,Canola,2009,1,1943.5,12898.1,22.772,0.0,,398.98333333333335,21.763666666666797,442.487,14001.138,16.5297,16.1017,35.31984040505039,False,CMFT_Engine,Balanced,0.0
2009-09-01,2009-09-01,Canola,2009,2,14001.138,0.0,18.396,0.0,,398.98333333333335,21.763666666666797,422.53700000000003,13176.25,,,,False,CMFT_Engine,Balanced,0.0
2009-10-01,2009-10-01,Canola,2009,3,13176.25,0.0,10.833,0.0,,398.98333333333335,21.763666666666797,813.726,11952.609999999999,,,,False,CMFT_Engine,Balanced,0.0
2009-11-01,2009-11-01,Canola,2009,4,11952.609999999999,0.0,10.752,0.0,,398.98333333333335,21.763666666666797,770.447,10772.167999999998,,,,False,CMFT_Engine,Balanced,0.0
2009-12-01,2009-12-01,Canola,2009,5,10772.167999999998,0.0,7.018,0.0,,398.98333333333335,21.763666666666797,441.517,9916.921999999997,,,,False,CMFT_Engine,Balanced,0.0
2010-01-01,2010-01-01,Canola,2009,6,9916.921999999997,0.0,7.758,0.0,,398.98333333333335,21.763666666666797,500.829,9003.103999999996,,,,False,CMFT_Engine,Balanced,0.0
2010-02-01,2010-02-01,Canola,2009,7,9003.103999999996,0.0,9.445,0.0,,398.98333333333335,21.763666666666797,567.936,8023.865999999995,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2010-03-01,2010-03-01,Canola,2009,8,8023.865999999995,0.0,6.117999999999999,0.0,,398.98333333333335,21.763666666666797,848.435,6760.801999999996,,,,False,CMFT_Engine,Balanced,0.0
2010-04-01,2010-04-01,Canola,2009,9,6760.801999999996,0.0,10.083,0.0,,398.98333333333335,21.763666666666797,549.167,5800.970999999996,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2010-05-01,2010-05-01,Canola,2009,10,5800.970999999996,0.0,4.772,0.0,,398.98333333333335,21.763666666666797,639.695,4745.300999999996,,,,False,CMFT_Engine,Balanced,0.0
2010-06-01,2010-06-01,Canola,2009,11,4745.300999999996,0.0,9.295,0.0,,398.98333333333335,21.763666666666797,586.525,3747.323999999996,,,,False,CMFT_Engine,Balanced,-4.547473508864641e-13
2010-07-01,2010-07-01,Canola,2009,12,3747.323999999996,0.0,10.612,0.0,,398.98333333333335,21.763666666666797,588.489,2748.7,,,,True,CMFT_Engine,Balanced,-4.092726157978177e-12
2010-08-01,2010-08-01,Canola,2010,1,2748.7,12788.6,16.116,0.0,,525.8666666666667,4.851750000000038,508.364,14514.333583333333,17.5859,16.9459,33.275384930868235,False,CMFT_Engine,Balanced,0.0
2010-09-01,2010-09-01,Canola,2010,2,14514.333583333333,0.0,48.174,0.0,,525.8666666666667,4.851750000000038,499.587,13532.202166666668,,,,False,CMFT_Engine,Balanced,0.0
2010-10-01,2010-10-01,Canola,2010,3,13532.202166666668,0.0,35.677,0.0,,525.8666666666667,4.851750000000038,783.054,12254.10675,,,,False,CMFT_Engine,Balanced,0.0
2010-11-01,2010-11-01,Canola,2010,4,12254.10675,0.0,13.54,0.0,,525.8666666666667,4.851750000000038,787.267,10949.661333333335,,,,False,CMFT_Engine,Balanced,0.0
2010-12-01,2010-12-01,Canola,2010,5,10949.661333333335,0.0,14.681,0.0,,525.8666666666667,4.851750000000038,611.296,9822.327916666669,,,,False,CMFT_Engine,Balanced,0.0
2011-01-01,2011-01-01,Canola,2010,6,9822.327916666669,0.0,15.73,0.0,,525.8666666666667,4.851750000000038,611.3580000000001,8695.981500000002,,,,False,CMFT_Engine,Balanced,0.0
2011-02-01,2011-02-01,Canola,2010,7,8695.981500000002,0.0,13.461,0.0,,525.8666666666667,4.851750000000038,687.326,7491.398083333334,,,,False,CMFT_Engine,Balanced,0.0
2011-03-01,2011-03-01,Canola,2010,8,7491.398083333334,0.0,21.793,0.0,,525.8666666666667,4.851750000000038,484.746,6497.726666666667,,,,False,CMFT_Engine,Balanced,0.0
2011-04-01,2011-04-01,Canola,2010,9,6497.726666666667,0.0,10.569,0.0,,525.8666666666667,4.851750000000038,496.229,5481.348250000001,,,,False,CMFT_Engine,Balanced,0.0
2011-05-01,2011-05-01,Canola,2010,10,5481.348250000001,0.0,10.358,0.0,,525.8666666666667,4.851750000000038,626.7909999999999,4334.196833333335,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
2011-06-01,2011-06-01,Canola,2010,11,4334.196833333335,0.0,12.338,0.0,,525.8666666666667,4.851750000000038,425.438,3390.3784166666683,,,,False,CMFT_Engine,Balanced,0.0
2011-07-01,2011-07-01,Canola,2010,12,3390.3784166666683,0.0,11.216999999999999,0.0,,525.8666666666667,4.851750000000038,685.077,2185.8,,,,True,CMFT_Engine,Balanced,9.094947017729282e-13
2011-08-01,2011-08-01,Canola,2011,1,2185.8,14608.1,13.968,0.0,,583.275,40.715500000000524,349.61,15834.267500000002,18.98968,18.7538,34.34544728268404,False,CMFT_Engine,Balanced,0.0
2011-09-01,2011-09-01,Canola,2011,2,15834.267500000002,0.0,15.58,0.0,,583.275,40.715500000000524,746.499,14479.358000000002,,,,False,CMFT_Engine,Balanced,0.0
2011-10-01,2011-10-01,Canola,2011,3,14479.358000000002,0.0,8.683,0.0,,583.275,40.715500000000524,1024.729,12839.321500000004,,,,False,CMFT_Engine,Balanced,0.0
2011-11-01,2011-11-01,Canola,2011,4,12839.321500000004,0.0,6.604,0.0,,583.275,40.715500000000524,893.6049999999999,11328.330000000004,,,,False,CMFT_Engine,Balanced,0.0
2011-12-01,2011-12-01,Canola,2011,5,11328.330000000004,0.0,6.037000000000001,0.0,,583.275,40.715500000000524,857.237,9853.139500000003,,,,False,CMFT_Engine,Balanced,1.8189894035458565e-12
2012-01-01,2012-01-01,Canola,2011,6,9853.139500000003,0.0,9.030000000000001,0.0,,583.275,40.715500000000524,1038.209,8199.970000000003,,,,False,CMFT_Engine,Balanced,0.0
2012-02-01,2012-02-01,Canola,2011,7,8199.970000000003,0.0,6.401000000000001,0.0,,583.275,40.715500000000524,800.539,6781.841500000002,,,,False,CMFT_Engine,Balanced,9.094947017729282e-13
2012-03-01,2012-03-01,Canola,2011,8,6781.841500000002,0.0,7.654999999999999,0.0,,583.275,40.715500000000524,777.248,5388.258000000002,,,,False,CMFT_Engine,Balanced,0.0
2012-04-01,2012-04-01,Canola,2011,9,5388.258000000002,0.0,6.918,0.0,,583.275,40.715500000000524,596.1850000000001,4175.000500000001,,,,False,CMFT_Engine,Balanced,0.0
2012-05-01,2012-05-01,Canola,2011,10,4175.000500000001,0.0,3.124,0.0,,583.275,40.715500000000524,668.659,2885.475,,,,False,CMFT_Engine,Balanced,0.0
2012-06-01,2012-06-01,Canola,2011,11,2885.475,0.0,1.5919999999999999,0.0,,583.275,40.715500000000524,495.469,1767.6074999999996,,,,False,CMFT_Engine,Balanced,-4.547473508864641e-13
2012-07-01,2012-07-01,Canola,2011,12,1767.6074999999996,0.0,10.979,0.0,,583.275,40.715500000000524,447.196,707.4,,,,True,CMFT_Engine,Balanced,-6.821210263296962e-13
2012-08-01,2012-08-01,Canola,2012,1,707.4,13868.5,9.674999999999999,0.0,,559.7333333333333,24.06566666666643,368.876,13632.899999999998,22.176,21.8938,27.930137127862686,False,CMFT_Engine,Balanced,0.0
2012-09-01,2012-09-01,Canola,2012,2,13632.899999999998,0.0,34.434000000000005,0.0,,559.7333333333333,24.06566666666643,712.644,12370.890999999996,,,,False,CMFT_Engine,Balanced,0.0
2012-10-01,2012-10-01,Canola,2012,3,12370.890999999996,0.0,7.837000000000001,0.0,,559.7333333333333,24.06566666666643,1014.1129999999999,10780.815999999995,,,,False,CMFT_Engine,Balanced,0.0
2012-11-01,2012-11-01,Canola,2012,4,10780.815999999995,0.0,24.463,0.0,,559.7333333333333,24.06566666666643,646.14,9575.339999999995,,,,False,CMFT_Engine,Balanced,0.0
2012-12-01,2012-12-01,Canola,2012,5,9575.339999999995,0.0,5.086,0.0,,559.7333333333333,24.06566666666643,774.0780000000001,8222.548999999994,,,,False,CMFT_Engine,Balanced,0.0
2013-01-01,2013-01-01,Canola,2012,6,8222.548999999994,0.0,4.503,0.0,,559.7333333333333,24.06566666666643,598.109,7045.143999999994,,,,False,CMFT_Engine,Balanced,0.0
2013-02-01,2013-02-01,Canola,2012,7,7045.143999999994,0.0,5.399,0.0,,559.7333333333333,24.06566666666643,571.295,5895.448999999994,,,,False,CMFT_Engine,Balanced,0.0
2013-03-01,2013-03-01,Canola,2012,8,5895.448999999994,0.0,8.241,0.0,,559.7333333333333,24.06566666666643,694.252,4625.638999999995,,,,False,CMFT_Engine,Balanced,-9.094947017729282e-13
